CCR6 	CD57	CD127	CD38	CD4	CD7	CD56	CD28	CD107	gdTCR	VA7.2	CD3	CD27	PDL1	CCR4	CCR7	TBET	CTLA4	TCR-AB	GATA3	CD8	CD25	CD45RA	Granzyme B	Ki67	ICOS	HLA-DR	PD1	CLA
0	0	0	0	0	3.51713228381586	0	0	2.58278648866591	0.120309552391318	0	4.8304074413666	0.925227222726978	0.0247974581328122	4.42663607527096	1.16454502209014	2.01738044252997	0	0	0.205353663216256	6.65612335511867	1.20437639428746	3.12661429944673	2.51444184819123	0	0	0	0.200846937300996	0
0.840052218816157	6.65275065086021	0.542409151602551	0.0389901188312701	0	2.88256303794217	3.00636903705437	0.00759992659486293	2.73824848342756	0.581133516564026	0	3.11449265925002	0.722013168208768	0	4.93343746392316	1.06582818451012	1.05481903649229	0.0021999982134163	0.278967548295249	0.737035132081221	5.86843334506044	0	5.49344370606659	6.78161454560551	0	0	0	0	0
1.84923523825049	7.30396991342908	0.105603603346852	0	0	0.0697434472169765	1.53609692503503	0	2.05515818311337	0	0	4.12272139575954	0	0	5.11706396431267	0	0.224899298654661	0.513706036023677	0	0.627417934029697	4.79096818577746	0	7.47631509021448	3.65898085998803	0	0	0	0	2.61540395677186
1.91303735519754	7.07038899169195	1.03048788374032	0.107989985693398	0	0	0.863155342794555	0	3.93738466577153	0	0.0435861971125657	4.49397911306573	0.811540419389148	0	5.06863679086709	1.21620365044908	3.13239436185218	0	0	1.06434939605993	5.5116433966454	0.224314140545322	4.88139476438057	4.38265256167333	0	1.35760579036418	1.09985167940813	0	0.280891665050962
0.712552980128534	4.20806119506005	0.549349226551106	0.943873833030434	0	0	0.539800489624667	0	3.38190526474688	0	0	4.04951163253325	0.436232033108996	0.215136598552883	5.28138015812168	1.16999270313235	1.66213167854653	0	0	1.41445835802689	5.12880419746682	0.182190409391032	3.06258530292715	5.85661819868962	1.89013340409864	0.247466461547263	2.84984218402746	0	0
0.0938621166462849	3.05296378698455	0	0	0	0.251732859569559	0.672217267200806	0	4.44355149991358	0	0.10500692249507	4.17129066779561	0	0	5.06608452727908	0	2.51579135856021	0	0	1.738803464136	5.20057833133379	0.829974571333572	2.57193923800595	6.23268917596446	1.55639464953004	0.190446663361832	0	0.743407975813994	0
0.990895054273496	7.28748201823708	1.83401575246975	1.07539880611715	0.2317207431577	0.0831043110944153	0.538407793845762	0	2.12473332295947	0	0	4.35502080277562	0	0	4.36210385666817	0.931243728538659	1.04308732536437	0	0.438966074284551	1.96934048165421	3.68681364233643	1.31843157129961	7.64036779618084	4.57811009717602	0.157744977434881	0	0.104211278259178	0	3.8424808785177
0	0.020598543332659	0.726095502932716	0	0	3.44012516543248	0.397452841260961	1.34450052115585	2.46984361550565	0	0.904377562700742	5.56481547354363	4.02906964336258	0.746352600485058	3.4995517693066	3.91571870845749	1.18898045031411	0	0.804102268052062	2.46157830935334	6.09154850645504	1.29165799729644	6.52807233865174	0.536142705672345	0	0	0	0	0.42489892529233
2.45971360231605	0	0.336985708800911	0	0	2.54544018938715	0.643631721364405	2.76660054261753	3.00144168591028	0.415353849358528	0	4.93403636994724	5.14592244020569	0.733917142556499	4.53467830567218	2.37813064815486	0	0	0	0.279160014569618	4.12529005944377	1.36463019353236	2.19747823261995	2.10767900122412	0	0	0	0	0.515115395640899
0	0.0878868148423855	1.60016762066673	0.677877821987087	0.0385904217503646	3.36405593208472	0.879958633713699	0.713501484829042	1.32162303021808	0.149245332560571	0.671893261827695	4.73154919375642	3.61836113826321	1.59565836981833	3.81201043740649	2.66702393081401	0.25115135843822	0	2.13956090574111	0.374205336018511	4.9257718663776	1.24537382736562	6.93423763547885	1.88587146723806	0.194766291717327	0	0	0.103017682868945	0
0.374018573295263	0.401153844164286	0	0	0.424165981952515	2.26679660340864	1.26173998767246	0	3.82691332573121	0.18238712933248	0.412225477262026	5.20576277700608	2.50471733679952	0	3.98080760141837	1.6830249287428	0.411857212685988	0	0	0	3.7360837934699	0.0777217275651901	2.71341641693321	0.852516013099357	0	0	0.423249511134051	0.0135995815312532	0
0	0.343976537828171	0	0	0.104808008733925	2.42646056058789	0	1.58611195543126	3.48801587010135	0	0.311345469724142	4.58935539061092	3.09794325050287	0	4.77629622436014	2.64352661925858	0.0737331700210309	0	0	0	4.52385653692576	0	1.10081034744595	1.15792964806516	0	0	0	0.0799149126827932	0
0.526006114593064	7.32540520805813	0.580451777699858	1.4407696760592	0	0	0.729228733274576	0	2.00739995239756	0	0	3.62058902866673	0.102619793059362	0	4.65738205240039	0	1.46971396638847	0	0.348314075213757	1.6328745216328	5.68721324634411	1.49596295430109	7.32531406860125	5.38723524139466	0	0	0	0	3.36724362254672
0.7038327086948	0.0281962642332197	1.49869012273417	0	0	0.0227980250818744	0.275116298316633	0.552464400080083	2.99375528748946	0	0	4.28297124370443	2.38297318296005	0	4.20418704852878	0	0.104609102696907	0	0	0	3.63853023466311	0	0.434042631330548	1.49988123728286	0.0229979730663626	0	1.07942620659983	0	0
0.646429271447203	5.95860187302363	0.767881284184364	0.265277671359406	0	0	0	0	3.87767785673399	1.05730131231205	2.45617811120284	4.51252594926945	0	0.141131026868144	5.42041651495765	0.996365105682933	3.47073256934301	0	0	0.38687665900248	5.80586545342757	0.179435565897578	1.44809870467905	6.47175812168873	2.31188907059623	0	0	1.43176631483636	1.42632935761365
0	0	0	1.0655818491443	0	2.03741635308798	1.32281757796766	0.902428508816687	2.57823814580315	0.835825150806043	0.111965910298569	4.59382723311556	3.15738065357372	0.0942603544473222	4.06293642596296	3.8682151862276	0	0	2.60942080529979	1.49792379153867	4.55661521823046	2.46745525784116	7.28556350868046	1.16443127649175	0	0	0	0	0
1.38375029175911	0	0.13835814729964	0	1.89178613031879	1.97887837189722	0.589634814641604	0	2.59716954745475	0.745733181568446	0.352833501557739	4.70025028102448	1.22304908409824	0	4.66034249702014	0	3.27245124016525	0.458198082117107	0	2.30842973252249	6.2245963842439	0.953303429868984	3.28694437438543	4.87883353145094	1.37760231449161	0	1.4526328499849	0.722013168208768	0
0	0	0	0	2.72183171810565	2.39353183996686	0	2.12478040953389	2.0769523448584	0	0	3.53049578972229	3.2574995772164	0.628082642538683	4.89989621655405	2.78531430580761	0.639014306373965	0	0.368035157452644	0.173527808334834	5.4352926069753	2.71897319991875	1.52410146558944	2.43491127040115	0	0	2.00761104544264	0	3.50499406394546
1.55161905091925	6.63697243550878	1.3045662897276	0.846877084278073	0	2.73064483205384	3.31683951447089	0	0	0	0.35339794794879	5.18078994504004	1.24324542174876	0	4.47339960014379	0	1.09985167940813	0	1.86641495384437	0.767881284184364	5.60216784027817	1.01610115548389	7.46043815513669	5.06604164432133	0.394859063246084	0	0	0	3.5254612267275
0	4.5729891855059	0.707326387315778	0.38241108885905	0	0.704468502471184	0.150827494243201	0	4.05241395335844	1.14297057472022	0	4.18362514041381	0.532652941418488	0	5.39340271458129	1.73566228307854	1.95661488891545	0.582325984459686	0	2.51976520616727	6.45415329765911	0.963334031562785	2.82620279723283	6.40310132022025	1.49177386351922	0	0	0	0
0.923032813871173	0.705580494419581	0	0	0	2.85845430933739	0.728289397448919	2.20010832631451	3.84775597146398	0.581985337965549	1.50191996832891	5.07531288399363	2.80097879391921	0.026596864411193	4.07542306551923	0.766658993425358	2.38341231047246	0.659208098798538	0	2.82101838606822	6.29089308929009	1.25774864110993	1.59705983156612	2.38169142699151	0	0	0	0	0
0.350386335799967	6.92946995009262	0.978306314902739	0.984091017347782	0	0.359975084976451	0.0743315337065922	0	0.727506223006367	0	0.526181293267912	4.18388108545879	0.533875058770155	0.211225807326	4.85639714678035	1.42378309691014	3.32598292288472	0	0	1.91419249089286	6.00745123596971	1.60465813428073	4.46195940278939	7.05055818374503	1.8440630402762	0.0533746515795826	0	0.0888829205822156	0
2.28537142076934	6.83596311808739	0	0	0	2.25337846217287	2.61894782912147	0.369719284736097	2.55373214947349	0	0.98120178690739	4.94037268602314	1.00155363840384	0	4.94463454075984	1.22445675517631	2.71847405735619	0	1.62228448226888	2.39956276581416	4.78953233057415	1.43312146679158	7.66990415553679	3.16452247667134	1.09733164948287	0	0	0	3.31207615922564
0.272610841612527	3.67139351641792	0.286849974881284	1.14065280914387	0	1.45431735935384	0	0.332821444660317	2.46394675036971	0.182190409391032	0.486928831120178	5.32659017780818	2.1125057093631	1.41913039436154	5.3932135600716	0	3.58333512906423	1.16613645221385	0	2.75432623121786	6.31309178122524	0	0.44660491806275	7.00453430984326	0.378124754446978	0	0	0	0
1.14851525429701	0	0	0.121897893826995	0	2.91111157618603	2.12057898858709	1.82456349841403	2.86708402121046	2.15344493593536	0	6.25703198971993	1.38365601056783	0	4.33508045796309	0	3.1614485400602	0.147069252389862	0	1.06632077056009	4.08933114024721	1.19332012963485	3.10378270148241	5.22179154011353	0.981070319984588	0	0.0900781348493898	0	0
0.670758680970612	5.8598902086108	0	0.499028427534085	0	0	0	0	4.22877884503892	0.0483811229795899	0	4.40748706610429	0	0	2.513315881504	0.394673709123741	1.03781055384975	0	1.05170937169435	0	3.23687627718434	0.0827056810110728	4.79616291910947	3.85915134483513	0.121897893826995	0	0	0	0.464694105330543
0	0.707167756730208	0.0449848251320629	0	0.955047427158565	3.99462021743889	0.437872827105738	1.05940741994084	2.68026401788515	0.658718334420527	3.08466511904022	5.07509538504628	3.01036828734126	0	4.29027454594067	0	2.15477271183033	0.516699832180469	0.887300802348514	1.43068102979897	6.17955125492942	1.28386422247911	0	2.54350495246393	0	0	0.627417934029697	1.8534647939001	2.01837317506389
0.382969687475526	4.9906502267207	0	0.101624985976923	0	2.83267531224185	3.17353761708259	1.25985098169422	3.56264603925947	0	0.122294925613989	5.00250316352979	0	0	5.40703936856809	0	0	0	0	0.673512788965934	6.7752414143659	1.0957690740551	7.32817876606649	2.06967235830053	0	0	0	0	0
1.43429453899055	0	0	1.35750922569939	0.392262756248282	2.63114005790848	0	1.12418783894514	2.80085770640701	0.408724610679284	0	5.20736960326991	3.05492181002351	0	4.4456647010508	2.2172998011795	0.884340306425529	0.601135434928841	1.14793883854739	1.46516116938413	5.78561023226014	0	6.42836894741326	1.25827460392404	0	0	0.216700016005724	0	0.571395692521384
0	0.215136598552883	0.941032110269965	0	0.347183162722463	2.2867801590224	0	2.34725546976201	2.73489344937224	0.348502530262437	1.00271821619891	4.93411411793901	4.57159209032192	0	4.49246716450081	4.0453906378033	0.24649620596352	0	1.04846728336335	0.657901778497154	5.85018572178941	1.03314404445948	6.96592317792846	1.03755875809502	0	0	0	0.183960660427442	0
0	0	0.393746656697817	0.614575019402523	0	2.73497095822864	0.131619651990899	0.331305775805838	2.20093975222805	0	0.131024784579827	4.88766232446729	2.21661072860592	0	4.15580445602605	2.61211036797036	2.43386745072412	0.0667504181747528	0	0.720440292877167	4.92053914121445	0.519865086289295	1.53412048957889	1.00323550875961	0	0	0	0.222558143786534	0
0	0	0.0357923583128991	0.407986937873053	0	1.08489747580213	0.98749741236323	0.859138870291208	2.73564284639456	0.768491995277518	0	4.51653708320543	3.04035268596417	0.162484093296696	2.76817752192072	3.96007118102877	0.360725825984201	0	1.75343070122078	0.226459403837225	5.16774446515971	1.82845484603643	6.10663040555756	1.87003423990281	0.479959281970122	0	0	0	0
1.16352087417018	5.18396322946032	0.890114557937362	1.90508951174076	0	2.9629438793775	0	0	4.3016452099604	0	0.412961935365034	5.04702400875243	2.45692700900741	0.199278428895665	4.9629130750401	1.3726598210887	3.27426675194084	0	1.11664127151258	2.35822676977544	6.50803364628263	2.21781623993097	1.72887023478179	5.82973161205476	2.56941474031959	0	1.3851643783759	0	0
1.33882367039059	2.88841783561263	0.528107448173805	0	0	1.65345247403464	0.168008488319215	1.52850124044954	2.38297318296005	0.760840264302173	0.226459403837225	4.2723226493704	1.9888132819429	0.305238010816138	4.45726389525708	0.589804440117907	0.929332200002898	0	0.296056152048598	1.49690116229311	6.00134081078737	1.62312030369933	5.10884336672523	4.27917210288126	0	0	0	0.771846892979049	0.70112798015979
0	0	0	1.66447337212065	0	2.47510494083792	0	1.18753040760929	2.52318170283323	0	0	5.0705448453234	5.53444797041505	2.15915603493477	4.0570804659397	3.48205033562659	1.62721418971416	0	0	0.849771581653663	5.51186802345848	1.10988127239166	7.17453532356287	1.98450543317374	0	0	0	0	0.0471824921578328
0	0.644619609091719	0.595393929259312	1.21740169287769	0	2.09524597204438	0.462891483195867	0.579940303813247	2.860464600258	0.328651583069244	0	5.64062524168145	4.0816995832785	0.18100993180496	4.08638629086307	4.13264238398275	0	0	2.43010088455265	1.42941354931034	5.3052004710962	0.871012061634468	7.2809984619168	1.4832614740044	0	0	0	0	0.10500692249507
0	0	0.966528009783758	0	0	2.98338740816374	0.251732859569559	1.37351677450524	1.49357113103286	0.556092664757701	0.0515771266615406	5.38351018448248	3.70635997996491	0	3.68057528758378	3.72852384536339	0.437143736492835	0.116536046568942	0.79512761360633	1.2925774781252	5.80507535718004	2.16596767616655	6.37100327449043	1.36549321085638	0.469194512904328	0.255994797736344	0	0	1.38732915248552
1.50632449563219	6.41972915044626	0.506645033175761	0	0	1.70168449434642	2.39001234534802	0	3.16893100669359	0	0	3.40699187685125	0	0.362039125713045	5.49790765239426	0	2.16867971199471	0	0.0709404809388445	0.586068917179614	5.31752423344096	1.13238947967101	4.03675175843078	6.8326384037023	1.9301759830479	0.870727138855781	0	0	0
0.891378956788214	6.07632918563167	0.524954648163845	0	0	0.398563696352802	0	0	3.35485022564898	0	0	4.55826806858334	0.966395087252327	0	4.44956942660874	0	0.882645781847388	0	1.10320383046224	0.517227712882638	5.17695193363021	0.518107191666551	2.19624853651987	5.74466720656601	2.760469474028	0	0	0	0.204961917712913
0.306193032058052	0	0	0.659371309827612	0	2.72705587618491	0.506998654279568	0	2.70247733134931	0.454038343061875	0.515467609584427	4.4501066800559	4.07555208710949	0	4.2213630624386	2.96549648771974	0.758998212478291	0	0	2.23200308892003	5.4600834589555	0.584538602118324	5.11485600616852	0.725624988196807	0	0	0	1.26717992574732	0
0.982515865370533	0	0.613235488967258	0.896704839975577	0.756538734046896	3.5258847172359	0	0.47404499042692	2.27060408476577	0.969183880280872	0.425997958226583	5.25299584826408	4.36841784153642	0	3.74853304569756	3.25839068073198	0.0185989281319289	0	1.6328745216328	1.48782670519017	5.94753408854077	1.51096409800422	6.91306102097105	1.33272422508202	1.61012998551216	0	0	0	0.549695574145366
1.54069475422089	7.3889336236676	2.00115283969624	0.169191640636122	0.178057631602074	3.01360725603876	2.43229973996724	0	1.63835556141931	1.06681316546592	0	4.20716851984342	0	0.0529752156219731	5.23955046431662	0	2.83220597598019	0	0.142715050330168	0.58997409079239	5.32876921288974	1.11344374122934	5.85458257135393	4.72764659245765	0	0	0	0	0.100829065722019
0.24649620596352	5.84622858079912	0.992460199672547	0.00679994796529734	0	0.373271330919969	0	0	2.81054493056112	0.076126452653288	0	3.82946977668118	0.642643279620407	0.0559707721326572	5.07403727348451	1.08998258168126	2.87239801624007	0.602652250960675	0	2.2509235398039	6.12159196964778	1.07832911974847	4.79100143302417	4.24897908487267	0	0.852804644747674	0	0	0
0.48639348366398	0.0685463077674105	0.959731649676282	0	0	1.85175049478882	0.643302328520974	1.47320346868314	4.47088236016288	0.696982746388926	0	5.28022002769181	2.34699009543814	0.371402387006164	4.76119698447438	1.19675849438427	2.8187849680732	1.59558050317007	0	1.06274537599708	5.95894285511109	0.819236923921568	4.97714808372093	4.1608622805935	0.110773317523843	0	0	0	0.699853646082988
1.29339423869201	0	0	0.74774555305543	1.89420152634689	2.7008742791465	0.754691676459321	0	2.94640174101594	0	0	3.84375727410214	3.68179388292285	0.948327421883313	4.8659771364542	1.12159891699845	0.0932647351008354	1.77914401103891	0.950346929821134	2.3534908407328	2.6499868285146	2.75104968730084	7.34953270222632	1.61595671767349	0	0.00679994796529734	4.0149629474351	1.27860487571079	0.684967179023838
1.64060004630398	5.98644825820701	0.436779087431129	0.186320099968294	0	1.68180287064711	0.160707341705087	0	2.01664831470632	0	0	5.21251027334401	0.068945365233145	0.395229776970679	5.34299226331105	0.850638810707692	2.94409419366925	0	0	0	6.16963850121205	0.864014480700125	5.8243496103853	4.70274930075914	0	0.312489378553722	0	0	0
0	0.532827598010435	0	0	0	0.859713360115687	0	0	2.88950489195038	0.195551296587663	1.41482547017454	4.66742545775794	1.26194966759641	0.0347929787923634	2.18706713131203	3.39237290349694	0.0932647351008354	0	0.759458892753536	2.49270006519546	5.2014336163537	0.185337122089365	6.49711988551581	0.507882430163583	0	0	0	0	0
0.167219594463881	0.274730958012394	0.0537740790295747	0	0	3.76213070835062	2.75579589039926	0	3.17042419247865	0.687858816372162	0.369906333281763	4.85915295596648	0.54865626877777	0.408355800605114	5.03244713762919	0.111767157777837	2.40204418988053	0	2.55144075986222	2.0513710412886	6.19516032414111	0.708436447984119	5.14026524792996	5.89778102225806	1.01635716032287	0	0	0	0
0.749600862827741	4.05448983487299	0.0886837088144263	0	0	1.56235506352914	0.986057295895734	0	1.4428302164971	0	0	4.24741897005498	0.840779809321294	0.108785311024031	3.29442431233077	1.83650550289797	3.88260646755305	0.22918828815316	0.997404439946307	1.56804339807202	6.28789768228957	0.00519997667290539	2.06733391055672	7.11701764229768	1.08161757864761	0.0617607263803953	0	0.293948544609995	0.897264240967002
1.23319028471953	6.67088754548661	0.294715090491207	0	0	0.0793168110466132	0	0	1.50539426122588	0	0	5.50181351022585	0	0	5.29141877453288	0	0.812133829901409	0	0	0.464153462205163	5.55351864984096	0	6.29797496399623	6.11085029493838	0.983303675355885	0	0	0	0
0.893063008274577	0.281468707403397	0.00579996731493539	0.217286166225295	0.447149622541873	3.7694696409593	0	0.170768792340835	1.82015273437535	0	0	4.55112526701835	4.10364962345292	0	4.52937699288081	2.18159876559048	0	0	0.288769904000888	1.82958187711411	5.85471449003096	0.704786269469849	7.07133978220693	0	0	0	0	0	0
0	1.01635716032287	0	0.579599231690803	0	3.36487103249642	0	0.324666114564998	3.02225206886048	0.133403963779253	0.808123439665109	5.11103569893642	4.11523687183643	0	3.70226617103346	2.67665532213402	0.946439815931112	1.90433227584887	0.440969050605645	0.503282909770477	4.73182410454494	0.657248248852023	7.24303018378687	0.750990875748021	0	0	0.224509193900691	0	0.936690385532298
0.761913778113781	4.56710673043539	0	0	0	0.3199150183598	0.844847499965381	0	1.93233412055187	0.426181112322918	0	4.63270103478366	0	0.34793715190663	5.46516069448935	0.119316688288524	3.1594505379528	1.52667704590581	0.929058934388949	1.03781055384975	3.04014278724949	0.196139963415702	6.20007750756453	6.74617616917479	1.83960944306293	0	0	0	0.287234038687705
1.09853227283204	7.1284385572566	1.62160014082297	0	0.0675486195304065	1.53032241126138	1.44800957890504	0	3.44671396910117	0	0	4.37004834144245	0	0.16702235780848	5.22709934984458	0.533176783328318	1.56692410548414	0	0.191232314888941	0.66360970397896	6.29557637890574	0.364476535448854	5.46665592085315	6.24158714521545	1.80700034442974	0.0165992370801326	0	0	0
0	0	0	1.28725475869263	0	2.93904108151936	1.26728423566259	1.60071056797504	4.29311974291143	0.059165476067753	0	5.1833015233066	4.004562702099	0.984746726326911	5.32655137374093	0.780656580805489	0	0.858851573487243	0	0.187499447833531	5.5768660603677	2.18861783578803	1.40902910923829	4.95489316549019	0.233278454373129	0.41516990527667	2.94995750917517	0	0
0.091074045819859	0	0	0.407618066489967	0	2.96275838099734	0	0.29126426792503	2.01224455077705	1.49903060699428	0.930151734870764	5.64925978897948	4.39488292551055	0	3.0610722077159	2.85345671069635	0	0.691386264344538	0.793176047032751	2.2916354772336	6.36623485341518	1.04308732536437	7.02912770444039	0.977251855379516	0	0	0	0	0
1.6583155723492	0.10441019253612	1.23854937263118	0	0	3.07635913210706	1.33558118904594	0.843396088297987	2.0289213163776	0.482284887514217	0	5.38843298681304	3.81461406203794	0	4.22183839717163	3.47997184411058	0	0	0.206332844213736	0.182190409391032	6.02885668053863	2.01826877412294	5.02262832555085	0.29222316854014	0	0	0	0	2.49768101695912
1.01776440924285	0	1.10045095458087	0	0.262959022899529	1.66921416861373	0.511942993989891	0.465955098423099	2.74346545993751	0	0.695066088147806	5.06257938697684	1.58035940595058	0	5.27475147653591	1.84146739642478	1.49057406142353	0	0	0	6.20372352977642	1.49168817148107	0.656430961160876	2.44738818614335	0	0	0	0.757461482819187	0.413514117891496
1.29502594336839	6.67775685203545	0.771542156923113	0	0	0	0	0.327133899424941	3.484810885247	0	0	5.41118021704638	0.0421874838803075	0	5.26775070079789	0	0	0	0	0.0970475923583291	6.55512843197655	0	0	5.67902323426772	1.31162021666062	0	0.34793715190663	0	0
0.605345811361669	6.82171134864917	0	0.254445526825409	0	0	0.154583611181138	0	2.57597140249725	0	0.269524906166688	3.66068865354961	0	0	5.13405984598678	0.949404863810425	2.66655371218289	0.197120937283742	0.0139995427665976	0.019798706388917	5.02574829368601	0	3.87521688936525	4.65332709127151	0	0.569339329985214	0	0.245137470717922	0
0.526006114593064	0.55522938004378	0	0.388177728459225	0	1.5138224985607	0	0.160707341705087	3.12173391956029	0	0.879109063340663	4.85936076767496	0.519865086289295	0.582325984459686	1.84806756675396	0.185533741234637	2.41967017129177	0	0.112959618529591	1.02719177744326	3.25878990830169	0.316680277275558	5.25977400715289	4.36323031668182	0.490316342383769	0	0	0	0.188285532754894
0	6.71020195516932	0	1.23972514704459	0	0	0.414066181087757	0	3.37108016748212	0	0	4.12765228310112	0	0	5.178612427373	0	1.68000323969861	0	0.817168716810267	1.21653049452562	6.53724544277014	1.23329769720619	7.13549684900201	3.60386655202703	0	0	0	0	0
0.668487217992559	5.14225665517306	0	0.277234990960105	0	1.9767603669924	0.836408883884176	0	2.58997382034004	0.671893261827695	0	4.35323183142535	0.314013943926916	1.05792114159257	5.21806678577187	1.88432822711775	0.871439338989891	0.254445526825409	0	1.09973180130147	6.00460597235242	0	5.35227286005899	7.06427453180159	1.11071343263926	0	0	0	0
0.577722350543608	0.742321739958247	0	0.486928831120178	0	2.65203748604514	2.42582919076184	0.0934638640023501	2.42453009286622	0.045384417956269	0	5.2957551666777	1.82078393205432	0	4.46744112364472	0	3.5753636699769	1.78470901428625	1.55413087418966	1.72231161332439	5.35030222524363	1.06249838312053	7.65341637659448	4.8278528559285	0	0	1.845481745064	0	1.35721957477704
0	0	0.212399390910501	0	0.107393444048084	0.670920799079332	0	1.32082604037707	1.54975173372108	0	0	5.25571056365589	4.03700584312454	0	4.23869919691557	1.02681094433348	0.0375911447824264	0.639674669995658	1.13098734527866	0.369532201511287	5.73866694351248	0	6.83428679799089	1.8122937148117	0	0	0	0.214745668939385	0
